Start Rank,End Rank,Wins,Number of Resulting Banzuke at End Rank,Sanyaku Results
s1w,s1e,10,19,"[{""y"": 1, ""o"": 1, ""s"": 1, ""k"": 2}, {""y"": 2, ""o"": 0, ""s"": 0, ""k"": 1}, {""y"": 1, ""o"": 2, ""s"": 1, ""k"": 2}, {""y"": 2, ""o"": 2, ""s"": 0, ""k"": 2}, {""y"": 1, ""o"": 3, ""s"": 0, ""k"": 0}, {""y"": 1, ""o"": 3, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 4, ""s"": 0, ""k"": 2}, {""y"": 1, ""o"": 2, ""s"": 0, ""k"": 1}, {""y"": 2, ""o"": 2, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 2, ""s"": 2, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 2, ""k"": 2}, {""y"": 1, ""o"": 0, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 0}, {""y"": 1, ""o"": 1, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 2}, {""y"": 1, ""o"": 0, ""s"": 2, ""k"": 1}, {""y"": 0, ""o"": 2, ""s"": 0, ""k"": 2}, {""y"": 1, ""o"": 0, ""s"": 1, ""k"": 2}, {""y"": 0, ""o"": 2, ""s"": 0, ""k"": 0}]"
s1w,s1e,11,24,"[{""y"": 0, ""o"": 3, ""s"": 1, ""k"": 2}, {""y"": 1, ""o"": 0, ""s"": 2, ""k"": 2}, {""y"": 1, ""o"": 1, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 1, ""o"": 1, ""s"": 1, ""k"": 1}, {""y"": 2, ""o"": 2, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 2, ""s"": 0, ""k"": 2}, {""y"": 1, ""o"": 4, ""s"": 0, ""k"": 2}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 3, ""s"": 1, ""k"": 1}, {""y"": 1, ""o"": 2, ""s"": 2, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 2}, {""y"": 0, ""o"": 1, ""s"": 2, ""k"": 2}, {""y"": 2, ""o"": 1, ""s"": 0, ""k"": 2}, {""y"": 1, ""o"": 2, ""s"": 0, ""k"": 0}, {""y"": 2, ""o"": 2, ""s"": 1, ""k"": 1}, {""y"": 1, ""o"": 3, ""s"": 0, ""k"": 1}, {""y"": 1, ""o"": 0, ""s"": 1, ""k"": 2}, {""y"": 0, ""o"": 3, ""s"": 0, ""k"": 2}, {""y"": 0, ""o"": 2, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 4, ""s"": 0, ""k"": 2}, {""y"": 1, ""o"": 3, ""s"": 0, ""k"": 2}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 2}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 2}]"
s1w,s1e,12,8,"[{""y"": 0, ""o"": 1, ""s"": 1, ""k"": 3}, {""y"": 1, ""o"": 1, ""s"": 0, ""k"": 2}, {""y"": 1, ""o"": 1, ""s"": 3, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 3, ""k"": 2}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 1}, {""y"": 1, ""o"": 1, ""s"": 2, ""k"": 1}, {""y"": 2, ""o"": 3, ""s"": 1, ""k"": 2}, {""y"": 1, ""o"": 0, ""s"": 1, ""k"": 2}]"
s1w,s1e,13,3,"[{""y"": 0, ""o"": 5, ""s"": 1, ""k"": 1}, {""y"": 1, ""o"": 1, ""s"": 1, ""k"": 2}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 2}]"
s1w,s1e,14,2,"[{""y"": 3, ""o"": 2, ""s"": 1, ""k"": 2}, {""y"": 0, ""o"": 4, ""s"": 1, ""k"": 1}]"
,,TOTAL,114,
#,#,#,#,#
s1w,s1w,8,50,"[{""y"": 0, ""o"": 1, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 2}, {""y"": 1, ""o"": 2, ""s"": 0, ""k"": 3}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 2}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 2}, {""y"": 0, ""o"": 3, ""s"": 0, ""k"": 2}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 2, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 2, ""s"": 1, ""k"": 2}, {""y"": 1, ""o"": 1, ""s"": 0, ""k"": 2}, {""y"": 0, ""o"": 2, ""s"": 0, ""k"": 1}, {""y"": 1, ""o"": 2, ""s"": 1, ""k"": 2}, {""y"": 1, ""o"": 1, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 2}, {""y"": 1, ""o"": 2, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 3, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 1, ""o"": 0, ""s"": 0, ""k"": 2}, {""y"": 0, ""o"": 1, ""s"": 2, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 2}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 2}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 2, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 2}, {""y"": 0, ""o"": 2, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 2, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 4, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 2, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 3, ""s"": 0, ""k"": 1}, {""y"": 1, ""o"": 0, ""s"": 1, ""k"": 2}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 2}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 2}, {""y"": 1, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 2}, {""y"": 1, ""o"": 1, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 2}, {""y"": 1, ""o"": 0, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 1}, {""y"": 1, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 2, ""s"": 1, ""k"": 2}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 1}]"
s1w,s1w,9,20,"[{""y"": 0, ""o"": 1, ""s"": 0, ""k"": 3}, {""y"": 1, ""o"": 0, ""s"": 0, ""k"": 2}, {""y"": 1, ""o"": 0, ""s"": 1, ""k"": 1}, {""y"": 1, ""o"": 2, ""s"": 0, ""k"": 2}, {""y"": 1, ""o"": 1, ""s"": 0, ""k"": 2}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 0}, {""y"": 1, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 1, ""o"": 1, ""s"": 1, ""k"": 2}, {""y"": 1, ""o"": 1, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 1}, {""y"": 1, ""o"": 3, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 1}, {""y"": 1, ""o"": 0, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 2, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 3, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 2}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 2}, {""y"": 1, ""o"": 1, ""s"": 1, ""k"": 1}]"
s1w,s1w,10,7,"[{""y"": 1, ""o"": 2, ""s"": 1, ""k"": 2}, {""y"": 0, ""o"": 3, ""s"": 0, ""k"": 2}, {""y"": 1, ""o"": 3, ""s"": 0, ""k"": 2}, {""y"": 1, ""o"": 3, ""s"": 0, ""k"": 2}, {""y"": 0, ""o"": 3, ""s"": 1, ""k"": 1}, {""y"": 1, ""o"": 1, ""s"": 1, ""k"": 2}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 4}]"
s1w,s1w,11,4,"[{""y"": 0, ""o"": 3, ""s"": 2, ""k"": 2}, {""y"": 1, ""o"": 1, ""s"": 1, ""k"": 2}, {""y"": 1, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 4}]"
s1w,s1w,12,1,"[{""y"": 0, ""o"": 2, ""s"": 2, ""k"": 2}]"
s1w,s1w,13,1,"[{""y"": 1, ""o"": 3, ""s"": 0, ""k"": 0}]"
,,TOTAL,83,
#,#,#,#,#
s1w,s2e,8,5,"[{""y"": 0, ""o"": 0, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 2, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 3, ""k"": 1}]"
s1w,s2e,9,2,"[{""y"": 1, ""o"": 1, ""s"": 1, ""k"": 2}, {""y"": 0, ""o"": 2, ""s"": 0, ""k"": 1}]"
,,TOTAL,7,
#,#,#,#,#
s1w,s2w,8,4,"[{""y"": 1, ""o"": 0, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 2}, {""y"": 1, ""o"": 2, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 0}]"
s1w,s2w,9,1,"[{""y"": 1, ""o"": 0, ""s"": 1, ""k"": 2}]"
,,TOTAL,5,
#,#,#,#,#
s1w,k1e,7,10,"[{""y"": 1, ""o"": 0, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 3, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 2}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 2, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 2}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 2}]"
,,TOTAL,10,
#,#,#,#,#
s1w,k1w,7,24,"[{""y"": 0, ""o"": 1, ""s"": 1, ""k"": 2}, {""y"": 0, ""o"": 2, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 2, ""s"": 0, ""k"": 1}, {""y"": 2, ""o"": 1, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 2}, {""y"": 0, ""o"": 3, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 2, ""s"": 0, ""k"": 2}, {""y"": 1, ""o"": 0, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 2, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 2, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 2}, {""y"": 0, ""o"": 2, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 2}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 2, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 1}, {""y"": 1, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 2, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 2, ""s"": 0, ""k"": 0}]"
,,TOTAL,24,
#,#,#,#,#
s1w,k2e,7,2,"[{""y"": 0, ""o"": 2, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 2}]"
,,TOTAL,2,
#,#,#,#,#
s1w,k2w,7,5,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 2, ""s"": 0, ""k"": 1}, {""y"": 1, ""o"": 0, ""s"": 1, ""k"": 2}, {""y"": 1, ""o"": 2, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 2}]"
,,TOTAL,5,
#,#,#,#,#
s1w,m1e,6,11,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 2}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 0}, {""y"": 1, ""o"": 3, ""s"": 0, ""k"": 1}, {""y"": 2, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 2, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 2, ""s"": 1, ""k"": 0}, {""y"": 1, ""o"": 1, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 0}, {""y"": 1, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 0}]"
s1w,m1e,7,3,"[{""y"": 0, ""o"": 1, ""s"": 0, ""k"": 2}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
,,TOTAL,14,
#,#,#,#,#
s1w,m1w,5,1,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 2}]"
s1w,m1w,6,17,"[{""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 2, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 0}, {""y"": 1, ""o"": 0, ""s"": 0, ""k"": 1}, {""y"": 1, ""o"": 0, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 2}, {""y"": 0, ""o"": 2, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 3, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 2, ""s"": 1, ""k"": 1}, {""y"": 1, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}]"
s1w,m1w,7,1,"[{""y"": 0, ""o"": 2, ""s"": 0, ""k"": 1}]"
,,TOTAL,19,
#,#,#,#,#
s1w,m2e,2,1,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
s1w,m2e,4,1,"[{""y"": 0, ""o"": 2, ""s"": 0, ""k"": 1}]"
s1w,m2e,5,5,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 1, ""o"": 1, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 0}]"
s1w,m2e,6,9,"[{""y"": 0, ""o"": 1, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 2, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 1, ""o"": 1, ""s"": 1, ""k"": 2}]"
s1w,m2e,7,1,"[{""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}]"
,,TOTAL,17,
#,#,#,#,#
s1w,m2w,3,2,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 1}]"
s1w,m2w,4,4,"[{""y"": 0, ""o"": 0, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 0}, {""y"": 1, ""o"": 0, ""s"": 0, ""k"": 0}]"
s1w,m2w,5,4,"[{""y"": 1, ""o"": 2, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 2, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 0}]"
s1w,m2w,6,2,"[{""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 1}]"
,,TOTAL,12,
#,#,#,#,#
s1w,m3e,4,1,"[{""y"": 0, ""o"": 2, ""s"": 0, ""k"": 1}]"
s1w,m3e,5,10,"[{""y"": 1, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 1, ""o"": 1, ""s"": 0, ""k"": 0}, {""y"": 1, ""o"": 1, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 3, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 0}]"
,,TOTAL,11,
#,#,#,#,#
s1w,m3w,4,3,"[{""y"": 0, ""o"": 1, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 0}, {""y"": 1, ""o"": 0, ""s"": 0, ""k"": 1}]"
s1w,m3w,5,6,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 1}]"
,,TOTAL,9,
#,#,#,#,#
s1w,m4e,3,1,"[{""y"": 0, ""o"": 1, ""s"": 0, ""k"": 0}]"
s1w,m4e,4,5,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}]"
s1w,m4e,5,3,"[{""y"": 0, ""o"": 2, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
,,TOTAL,9,
#,#,#,#,#
s1w,m4w,2,1,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
s1w,m4w,3,4,"[{""y"": 1, ""o"": 1, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 0}, {""y"": 1, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 1}]"
s1w,m4w,4,3,"[{""y"": 0, ""o"": 2, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 1, ""o"": 1, ""s"": 0, ""k"": 1}]"
,,TOTAL,8,
#,#,#,#,#
s1w,m5e,4,6,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 2}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
,,TOTAL,6,
#,#,#,#,#
s1w,m5w,2,1,"[{""y"": 0, ""o"": 0, ""s"": 1, ""k"": 1}]"
s1w,m5w,3,1,"[{""y"": 0, ""o"": 0, ""s"": 1, ""k"": 0}]"
s1w,m5w,4,2,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 0, ""k"": 2}]"
,,TOTAL,4,
#,#,#,#,#
s1w,m6e,3,1,"[{""y"": 0, ""o"": 0, ""s"": 1, ""k"": 1}]"
,,TOTAL,1,
#,#,#,#,#
s1w,m6w,2,1,"[{""y"": 1, ""o"": 0, ""s"": 1, ""k"": 0}]"
s1w,m6w,3,1,"[{""y"": 0, ""o"": 1, ""s"": 1, ""k"": 0}]"
,,TOTAL,2,
#,#,#,#,#
s1w,m7e,2,1,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
s1w,m7e,3,1,"[{""y"": 2, ""o"": 0, ""s"": 0, ""k"": 0}]"
,,TOTAL,2,
#,#,#,#,#
s1w,m7w,2,1,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
s1w,m7w,3,1,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 1}]"
,,TOTAL,2,
#,#,#,#,#
s1w,m8e,2,2,"[{""y"": 0, ""o"": 1, ""s"": 0, ""k"": 0}, {""y"": 1, ""o"": 0, ""s"": 0, ""k"": 0}]"
,,TOTAL,2,
#,#,#,#,#
s2e,s1e,9,2,"[{""y"": 0, ""o"": 1, ""s"": 1, ""k"": 2}, {""y"": 0, ""o"": 3, ""s"": 1, ""k"": 1}]"
s2e,s1e,10,3,"[{""y"": 1, ""o"": 0, ""s"": 2, ""k"": 3}, {""y"": 1, ""o"": 0, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 1}]"
s2e,s1e,11,2,"[{""y"": 1, ""o"": 1, ""s"": 3, ""k"": 1}, {""y"": 0, ""o"": 2, ""s"": 1, ""k"": 2}]"
s2e,s1e,12,3,"[{""y"": 0, ""o"": 2, ""s"": 2, ""k"": 2}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 4}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 1}]"
s2e,s1e,13,1,"[{""y"": 1, ""o"": 1, ""s"": 2, ""k"": 1}]"
,,TOTAL,11,
#,#,#,#,#
s2e,s1w,8,3,"[{""y"": 1, ""o"": 0, ""s"": 0, ""k"": 1}, {""y"": 1, ""o"": 2, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 1}]"
s2e,s1w,9,3,"[{""y"": 1, ""o"": 0, ""s"": 2, ""k"": 2}, {""y"": 0, ""o"": 1, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 2}]"
s2e,s1w,10,1,"[{""y"": 0, ""o"": 0, ""s"": 2, ""k"": 2}]"
s2e,s1w,11,2,"[{""y"": 1, ""o"": 0, ""s"": 1, ""k"": 2}, {""y"": 1, ""o"": 1, ""s"": 1, ""k"": 2}]"
,,TOTAL,9,
#,#,#,#,#
s2e,s2e,8,2,"[{""y"": 1, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 2, ""s"": 0, ""k"": 0}]"
s2e,s2e,9,2,"[{""y"": 2, ""o"": 0, ""s"": 0, ""k"": 2}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 1}]"
,,TOTAL,4,
#,#,#,#,#
s2e,k1w,7,7,"[{""y"": 0, ""o"": 0, ""s"": 1, ""k"": 2}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 0}, {""y"": 0, ""o"": 1, ""s"": 1, ""k"": 1}, {""y"": 0, ""o"": 3, ""s"": 1, ""k"": 1}, {""y"": 1, ""o"": 1, ""s"": 0, ""k"": 0}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 0}, {""y"": 1, ""o"": 0, ""s"": 1, ""k"": 0}]"
,,TOTAL,7,
#,#,#,#,#
s2e,k2w,7,2,"[{""y"": 0, ""o"": 1, ""s"": 1, ""k"": 2}, {""y"": 0, ""o"": 2, ""s"": 0, ""k"": 0}]"
,,TOTAL,2,
#,#,#,#,#
s2e,m1e,5,1,"[{""y"": 1, ""o"": 0, ""s"": 1, ""k"": 2}]"
s2e,m1e,6,1,"[{""y"": 0, ""o"": 0, ""s"": 1, ""k"": 1}]"
s2e,m1e,7,1,"[{""y"": 0, ""o"": 0, ""s"": 2, ""k"": 1}]"
,,TOTAL,3,
#,#,#,#,#
s2e,m1w,7,1,"[{""y"": 1, ""o"": 1, ""s"": 1, ""k"": 1}]"
,,TOTAL,1,
#,#,#,#,#
s2e,m2e,6,1,"[{""y"": 1, ""o"": 1, ""s"": 0, ""k"": 0}]"
,,TOTAL,1,
#,#,#,#,#
s2e,m2w,4,1,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 0}]"
s2e,m2w,5,2,"[{""y"": 0, ""o"": 1, ""s"": 0, ""k"": 1}, {""y"": 0, ""o"": 0, ""s"": 1, ""k"": 1}]"
s2e,m2w,6,1,"[{""y"": 0, ""o"": 1, ""s"": 2, ""k"": 0}]"
,,TOTAL,4,
#,#,#,#,#
s2e,m3w,5,1,"[{""y"": 0, ""o"": 1, ""s"": 1, ""k"": 1}]"
,,TOTAL,1,
#,#,#,#,#
s2e,m4e,4,1,"[{""y"": 0, ""o"": 0, ""s"": 1, ""k"": 0}]"
,,TOTAL,1,
#,#,#,#,#
s2e,m6e,3,1,"[{""y"": 0, ""o"": 0, ""s"": 0, ""k"": 2}]"
,,TOTAL,1,
#,#,#,#,#
s2w,s1e,9,1,"[{""y"": 1, ""o"": 1, ""s"": 3, ""k"": 0}]"
s2w,s1e,10,2,"[{""y"": 1, ""o"": 1, ""s"": 1, ""k"": 1}, {""y"": 2, ""o"": 1, ""s"": 1, ""k"": 1}]"
s2w,s1e,12,1,"[{""y"": 2, ""o"": 1, ""s"": 1, ""k"": 1}]"
s2w,s1e,13,1,"[{""y"": 1, ""o"": 3, ""s"": 2, ""k"": 2}]"
,,TOTAL,5,
